order_id,datetime,day_of_week,item,quantity,unit_price,total
3774,2025-01-11 16:19:59,Saturday,Toast,1,70.0,70.0
3775,2025-01-11 16:21:37,Saturday,Toast,1,70.0,70.0
3776,2025-01-11 16:23:54,Saturday,Toast,1,70.0,70.0
3777,2025-01-11 16:24:14,Saturday,Toast,1,70.0,70.0
3778,2025-01-11 16:26:36,Saturday,Toast,1,70.0,70.0
3779,2025-01-11 16:26:46,Saturday,Toast,1,70.0,70.0
3781,2025-01-11 16:34:23,Saturday,Toast,1,70.0,70.0
3780,2025-01-11 16:34:33,Saturday,Toast,1,70.0,70.0
3782,2025-01-11 16:35:49,Saturday,Toast,1,70.0,70.0
3783,2025-01-11 16:36:08,Saturday,Toast,1,70.0,70.0
3785,2025-01-11 16:37:07,Saturday,Toast,1,70.0,70.0
3784,2025-01-11 16:37:12,Saturday,Toast,1,70.0,70.0
3786,2025-01-11 16:38:33,Saturday,Toast,1,70.0,70.0
3787,2025-01-11 16:40:39,Saturday,Toast,1,70.0,70.0
3788,2025-01-11 16:41:50,Saturday,Toast,1,70.0,70.0
3789,2025-01-11 16:46:38,Saturday,Toast,1,70.0,70.0
3790,2025-01-11 16:52:46,Saturday,Toast,1,70.0,70.0
3791,2025-01-11 16:54:33,Saturday,Toast,1,70.0,70.0
3792,2025-01-11 17:01:51,Saturday,Toast,1,70.0,70.0
3793,2025-01-11 17:04:39,Saturday,Toast,1,70.0,70.0
3794,2025-01-11 17:05:49,Saturday,Toast,1,70.0,70.0
3795,2025-01-11 17:07:18,Saturday,Toast,1,70.0,70.0
3796,2025-01-11 17:10:49,Saturday,Toast,1,70.0,70.0
3797,2025-01-11 17:17:57,Saturday,Toast,1,70.0,70.0
3798,2025-01-11 17:21:12,Saturday,Toast,1,70.0,70.0
3799,2025-01-11 17:22:07,Saturday,Toast,1,70.0,70.0
3800,2025-01-11 17:24:43,Saturday,Toast,1,70.0,70.0
3801,2025-01-11 17:27:50,Saturday,Toast,1,70.0,70.0
3802,2025-01-11 17:30:38,Saturday,Toast,1,70.0,70.0
3803,2025-01-11 17:30:58,Saturday,Toast,1,70.0,70.0
3804,2025-01-11 17:31:50,Saturday,Toast,1,70.0,70.0
3805,2025-01-11 17:33:33,Saturday,Toast,1,70.0,70.0
3806,2025-01-11 17:37:48,Saturday,Toast,1,70.0,70.0
3808,2025-01-11 17:39:02,Saturday,Toast,1,70.0,70.0
3807,2025-01-11 17:39:55,Saturday,Toast,1,70.0,70.0
3809,2025-01-11 17:43:05,Saturday,Toast,1,70.0,70.0
3810,2025-01-11 17:47:39,Saturday,Toast,1,70.0,70.0
3811,2025-01-11 17:49:24,Saturday,Toast,1,70.0,70.0
3812,2025-01-11 17:51:23,Saturday,Toast,1,70.0,70.0
3813,2025-01-11 17:53:49,Saturday,Toast,1,70.0,70.0
3814,2025-01-11 17:54:45,Saturday,Toast,1,70.0,70.0
3815,2025-01-11 17:55:03,Saturday,Toast,1,70.0,70.0
3816,2025-01-11 17:55:27,Saturday,Toast,1,70.0,70.0
3817,2025-01-11 17:57:00,Saturday,Toast,1,70.0,70.0
3818,2025-01-11 18:02:06,Saturday,Toast,1,70.0,70.0
3819,2025-01-11 18:05:41,Saturday,Toast,1,70.0,70.0
3821,2025-01-11 18:06:08,Saturday,Toast,1,70.0,70.0
3820,2025-01-11 18:06:51,Saturday,Toast,1,70.0,70.0
3822,2025-01-11 18:08:20,Saturday,Toast,1,70.0,70.0
3823,2025-01-11 18:08:37,Saturday,Toast,1,70.0,70.0
3824,2025-01-11 18:14:33,Saturday,Toast,1,70.0,70.0
3826,2025-01-11 18:15:03,Saturday,Toast,1,70.0,70.0
3825,2025-01-11 18:15:49,Saturday,Toast,1,70.0,70.0
3827,2025-01-11 18:16:27,Saturday,Toast,1,70.0,70.0
3828,2025-01-11 18:18:39,Saturday,Toast,1,70.0,70.0
3829,2025-01-11 18:19:16,Saturday,Toast,1,70.0,70.0
3831,2025-01-11 18:21:12,Saturday,Toast,1,70.0,70.0
3830,2025-01-11 18:21:39,Saturday,Toast,1,70.0,70.0
3832,2025-01-11 18:23:08,Saturday,Toast,1,70.0,70.0
3833,2025-01-11 18:24:25,Saturday,Toast,1,70.0,70.0
3834,2025-01-11 18:24:32,Saturday,Toast,1,70.0,70.0
3835,2025-01-11 18:25:53,Saturday,Toast,1,70.0,70.0
3836,2025-01-11 18:26:29,Saturday,Toast,2,70.0,140.0
3837,2025-01-11 18:27:59,Saturday,Toast,1,70.0,70.0
3840,2025-01-11 18:28:01,Saturday,Toast,1,70.0,70.0
3838,2025-01-11 18:28:02,Saturday,Toast,2,70.0,140.0
3839,2025-01-11 18:28:48,Saturday,Toast,1,70.0,70.0
3841,2025-01-11 18:29:35,Saturday,Toast,1,70.0,70.0
3842,2025-01-11 18:30:03,Saturday,Toast,1,70.0,70.0
3843,2025-01-11 18:31:07,Saturday,Toast,1,70.0,70.0
3844,2025-01-11 18:32:08,Saturday,Toast,1,70.0,70.0
3845,2025-01-11 18:32:32,Saturday,Toast,2,70.0,140.0
3846,2025-01-11 18:33:47,Saturday,Toast,2,70.0,140.0
3847,2025-01-11 18:34:59,Saturday,Toast,1,70.0,70.0
3849,2025-01-11 18:35:24,Saturday,Toast,1,70.0,70.0
3848,2025-01-11 18:35:28,Saturday,Toast,1,70.0,70.0
3850,2025-01-11 18:35:39,Saturday,Toast,1,70.0,70.0
3852,2025-01-11 18:36:02,Saturday,Toast,1,70.0,70.0
3851,2025-01-11 18:36:03,Saturday,Toast,1,70.0,70.0
3853,2025-01-11 18:36:14,Saturday,Toast,1,70.0,70.0
3855,2025-01-11 18:37:07,Saturday,Toast,1,70.0,70.0
3854,2025-01-11 18:37:19,Saturday,Toast,1,70.0,70.0
3856,2025-01-11 18:38:52,Saturday,Toast,1,70.0,70.0
3859,2025-01-11 18:39:39,Saturday,Toast,1,70.0,70.0
3857,2025-01-11 18:39:44,Saturday,Toast,1,70.0,70.0
3858,2025-01-11 18:39:50,Saturday,Toast,1,70.0,70.0
3861,2025-01-11 18:40:15,Saturday,Toast,1,70.0,70.0
3860,2025-01-11 18:40:33,Saturday,Toast,1,70.0,70.0
3863,2025-01-11 18:41:43,Saturday,Toast,1,70.0,70.0
3862,2025-01-11 18:41:49,Saturday,Toast,1,70.0,70.0
3866,2025-01-11 18:42:16,Saturday,Toast,1,70.0,70.0
3865,2025-01-11 18:42:16,Saturday,Toast,1,70.0,70.0
3864,2025-01-11 18:42:18,Saturday,Toast,1,70.0,70.0
3867,2025-01-11 18:43:36,Saturday,Toast,2,70.0,140.0
3868,2025-01-11 18:44:32,Saturday,Toast,1,70.0,70.0
3869,2025-01-11 18:45:21,Saturday,Toast,2,70.0,140.0
3870,2025-01-11 18:45:51,Saturday,Toast,1,70.0,70.0
3871,2025-01-11 18:46:13,Saturday,Toast,1,70.0,70.0
3872,2025-01-11 18:47:06,Saturday,Toast,2,70.0,140.0
3873,2025-01-11 18:49:53,Saturday,Toast,1,70.0,70.0
3874,2025-01-11 18:50:08,Saturday,Toast,1,70.0,70.0
3875,2025-01-11 18:50:25,Saturday,Toast,1,70.0,70.0
3877,2025-01-11 18:50:25,Saturday,Toast,1,70.0,70.0
3876,2025-01-11 18:50:35,Saturday,Toast,2,70.0,140.0
3878,2025-01-11 18:51:24,Saturday,Toast,1,70.0,70.0
3879,2025-01-11 18:51:24,Saturday,Toast,1,70.0,70.0
3882,2025-01-11 18:53:39,Saturday,Toast,1,70.0,70.0
3880,2025-01-11 18:53:44,Saturday,Toast,1,70.0,70.0
3881,2025-01-11 18:53:57,Saturday,Toast,1,70.0,70.0
3883,2025-01-11 18:54:52,Saturday,Toast,2,70.0,140.0
3884,2025-01-11 18:55:42,Saturday,Toast,1,70.0,70.0
3886,2025-01-11 18:56:55,Saturday,Toast,2,70.0,140.0
3885,2025-01-11 18:56:59,Saturday,Toast,1,70.0,70.0
3887,2025-01-11 18:57:47,Saturday,Toast,2,70.0,140.0
3888,2025-01-11 18:58:45,Saturday,Toast,1,70.0,70.0
3889,2025-01-11 18:59:44,Saturday,Toast,1,70.0,70.0
3891,2025-01-11 19:00:14,Saturday,Toast,1,70.0,70.0
3892,2025-01-11 19:00:28,Saturday,Toast,1,70.0,70.0
3890,2025-01-11 19:00:53,Saturday,Toast,1,70.0,70.0
3897,2025-01-11 19:01:14,Saturday,Toast,1,70.0,70.0
3894,2025-01-11 19:01:16,Saturday,Toast,1,70.0,70.0
3893,2025-01-11 19:01:32,Saturday,Toast,1,70.0,70.0
3896,2025-01-11 19:01:47,Saturday,Toast,1,70.0,70.0
3895,2025-01-11 19:01:51,Saturday,Toast,1,70.0,70.0
3898,2025-01-11 19:02:55,Saturday,Toast,1,70.0,70.0
3899,2025-01-11 19:03:40,Saturday,Toast,1,70.0,70.0
3901,2025-01-11 19:05:43,Saturday,Toast,1,70.0,70.0
3900,2025-01-11 19:05:56,Saturday,Toast,1,70.0,70.0
3902,2025-01-11 19:07:14,Saturday,Toast,1,70.0,70.0
3903,2025-01-11 19:07:33,Saturday,Toast,1,70.0,70.0
3905,2025-01-11 19:08:08,Saturday,Toast,1,70.0,70.0
3904,2025-01-11 19:08:42,Saturday,Toast,1,70.0,70.0
3906,2025-01-11 19:09:29,Saturday,Toast,1,70.0,70.0
3907,2025-01-11 19:10:08,Saturday,Toast,1,70.0,70.0
3909,2025-01-11 19:10:10,Saturday,Toast,1,70.0,70.0
3908,2025-01-11 19:10:33,Saturday,Toast,2,70.0,140.0
3910,2025-01-11 19:10:38,Saturday,Toast,1,70.0,70.0
3911,2025-01-11 19:11:27,Saturday,Toast,1,70.0,70.0
3912,2025-01-11 19:14:21,Saturday,Toast,1,70.0,70.0
3914,2025-01-11 19:14:52,Saturday,Toast,1,70.0,70.0
3913,2025-01-11 19:14:56,Saturday,Toast,1,70.0,70.0
3915,2025-01-11 19:15:18,Saturday,Toast,1,70.0,70.0
3916,2025-01-11 19:16:12,Saturday,Toast,1,70.0,70.0
3918,2025-01-11 19:17:13,Saturday,Toast,1,70.0,70.0
3917,2025-01-11 19:17:53,Saturday,Toast,1,70.0,70.0
3919,2025-01-11 19:18:52,Saturday,Toast,2,70.0,140.0
3920,2025-01-11 19:20:12,Saturday,Toast,1,70.0,70.0
3921,2025-01-11 19:22:23,Saturday,Toast,2,70.0,140.0
3922,2025-01-11 19:22:41,Saturday,Toast,1,70.0,70.0
3924,2025-01-11 19:23:01,Saturday,Toast,1,70.0,70.0
3923,2025-01-11 19:23:06,Saturday,Toast,1,70.0,70.0
3926,2025-01-11 19:25:26,Saturday,Toast,1,70.0,70.0
3925,2025-01-11 19:25:57,Saturday,Toast,1,70.0,70.0
3928,2025-01-11 19:26:05,Saturday,Toast,1,70.0,70.0
3927,2025-01-11 19:26:07,Saturday,Toast,1,70.0,70.0
3929,2025-01-11 19:27:43,Saturday,Toast,1,70.0,70.0
3930,2025-01-11 19:28:35,Saturday,Toast,1,70.0,70.0
3931,2025-01-11 19:29:59,Saturday,Toast,1,70.0,70.0
3932,2025-01-11 19:31:25,Saturday,Toast,1,70.0,70.0
3933,2025-01-11 19:32:19,Saturday,Toast,2,70.0,140.0
3935,2025-01-11 19:33:37,Saturday,Toast,1,70.0,70.0
3934,2025-01-11 19:33:55,Saturday,Toast,1,70.0,70.0
3936,2025-01-11 19:34:03,Saturday,Toast,3,70.0,210.0
3937,2025-01-11 19:34:36,Saturday,Toast,1,70.0,70.0
3938,2025-01-11 19:35:11,Saturday,Toast,1,70.0,70.0
3939,2025-01-11 19:35:26,Saturday,Toast,2,70.0,140.0
3940,2025-01-11 19:36:29,Saturday,Toast,1,70.0,70.0
3942,2025-01-11 19:37:22,Saturday,Toast,1,70.0,70.0
3941,2025-01-11 19:37:30,Saturday,Toast,1,70.0,70.0
3943,2025-01-11 19:39:34,Saturday,Toast,1,70.0,70.0
3944,2025-01-11 19:40:33,Saturday,Toast,1,70.0,70.0
3946,2025-01-11 19:41:34,Saturday,Toast,1,70.0,70.0
3945,2025-01-11 19:41:42,Saturday,Toast,1,70.0,70.0
3947,2025-01-11 19:46:39,Saturday,Toast,1,70.0,70.0
3948,2025-01-11 19:47:36,Saturday,Toast,1,70.0,70.0
3949,2025-01-11 19:48:56,Saturday,Toast,1,70.0,70.0
3950,2025-01-11 19:49:04,Saturday,Toast,1,70.0,70.0
3951,2025-01-11 19:49:33,Saturday,Toast,1,70.0,70.0
3952,2025-01-11 19:50:04,Saturday,Toast,1,70.0,70.0
3954,2025-01-11 19:51:00,Saturday,Toast,1,70.0,70.0
3953,2025-01-11 19:51:51,Saturday,Toast,2,70.0,140.0
3955,2025-01-11 19:54:52,Saturday,Toast,1,70.0,70.0
3956,2025-01-11 19:55:43,Saturday,Toast,1,70.0,70.0
3958,2025-01-11 19:56:38,Saturday,Toast,1,70.0,70.0
3957,2025-01-11 19:56:48,Saturday,Toast,2,70.0,140.0
3959,2025-01-11 19:57:03,Saturday,Toast,1,70.0,70.0
3960,2025-01-11 19:58:01,Saturday,Toast,1,70.0,70.0
3961,2025-01-11 20:02:37,Saturday,Toast,1,70.0,70.0
3962,2025-01-11 20:08:08,Saturday,Toast,1,70.0,70.0
3963,2025-01-11 20:10:52,Saturday,Toast,1,70.0,70.0
3964,2025-01-11 20:13:28,Saturday,Toast,1,70.0,70.0
3965,2025-01-11 20:18:21,Saturday,Toast,1,70.0,70.0
3966,2025-01-11 20:21:47,Saturday,Toast,1,70.0,70.0
3967,2025-01-11 20:22:40,Saturday,Toast,1,70.0,70.0
3968,2025-01-11 20:23:42,Saturday,Toast,1,70.0,70.0
3969,2025-01-11 20:23:56,Saturday,Toast,1,70.0,70.0
3970,2025-01-11 20:24:09,Saturday,Toast,1,70.0,70.0
3971,2025-01-11 20:25:15,Saturday,Toast,1,70.0,70.0
3972,2025-01-11 20:29:01,Saturday,Toast,1,70.0,70.0
3973,2025-01-11 20:30:51,Saturday,Toast,1,70.0,70.0
3974,2025-01-11 20:31:14,Saturday,Toast,1,70.0,70.0
3975,2025-01-11 20:37:24,Saturday,Toast,1,70.0,70.0
3976,2025-01-11 20:38:27,Saturday,Toast,1,70.0,70.0
3977,2025-01-11 20:40:51,Saturday,Toast,1,70.0,70.0
3978,2025-01-11 20:46:42,Saturday,Toast,1,70.0,70.0
3979,2025-01-11 20:49:04,Saturday,Toast,1,70.0,70.0
3980,2025-01-11 20:50:07,Saturday,Toast,1,70.0,70.0
3981,2025-01-11 20:51:55,Saturday,Toast,1,70.0,70.0
3982,2025-01-11 20:56:38,Saturday,Toast,1,70.0,70.0
3983,2025-01-11 20:59:13,Saturday,Toast,1,70.0,70.0
3984,2025-01-12 11:11:17,Sunday,Toast,1,70.0,70.0
3985,2025-01-12 11:16:57,Sunday,Toast,1,70.0,70.0
3986,2025-01-12 11:17:50,Sunday,Toast,1,70.0,70.0
3987,2025-01-12 11:21:41,Sunday,Toast,1,70.0,70.0
3988,2025-01-12 11:24:22,Sunday,Toast,1,70.0,70.0
3989,2025-01-12 11:25:19,Sunday,Toast,1,70.0,70.0
3990,2025-01-12 11:31:22,Sunday,Toast,1,70.0,70.0
3991,2025-01-12 11:33:34,Sunday,Toast,2,70.0,140.0
3992,2025-01-12 11:35:01,Sunday,Toast,1,70.0,70.0
3993,2025-01-12 11:37:15,Sunday,Toast,1,70.0,70.0
3994,2025-01-12 11:37:24,Sunday,Toast,1,70.0,70.0
3995,2025-01-12 11:38:13,Sunday,Toast,1,70.0,70.0
3997,2025-01-12 11:38:23,Sunday,Toast,1,70.0,70.0
3996,2025-01-12 11:38:35,Sunday,Toast,1,70.0,70.0
3998,2025-01-12 11:39:08,Sunday,Toast,1,70.0,70.0
3999,2025-01-12 11:39:09,Sunday,Toast,1,70.0,70.0
4000,2025-01-12 11:40:49,Sunday,Toast,1,70.0,70.0
4001,2025-01-12 11:41:10,Sunday,Toast,1,70.0,70.0
4002,2025-01-12 11:43:56,Sunday,Toast,1,70.0,70.0
4003,2025-01-12 11:44:38,Sunday,Toast,1,70.0,70.0
4004,2025-01-12 11:47:42,Sunday,Toast,1,70.0,70.0
4005,2025-01-12 11:51:15,Sunday,Toast,1,70.0,70.0
4007,2025-01-12 11:53:23,Sunday,Toast,1,70.0,70.0
4008,2025-01-12 11:53:26,Sunday,Toast,1,70.0,70.0
4006,2025-01-12 11:53:40,Sunday,Toast,1,70.0,70.0
4009,2025-01-12 11:54:25,Sunday,Toast,2,70.0,140.0
4010,2025-01-12 11:55:09,Sunday,Toast,1,70.0,70.0
4011,2025-01-12 11:56:56,Sunday,Toast,2,70.0,140.0
4012,2025-01-12 11:57:45,Sunday,Toast,1,70.0,70.0
4013,2025-01-12 11:59:46,Sunday,Toast,1,70.0,70.0
4017,2025-01-12 12:02:06,Sunday,Toast,1,70.0,70.0
4016,2025-01-12 12:02:15,Sunday,Toast,1,70.0,70.0
4015,2025-01-12 12:02:16,Sunday,Toast,1,70.0,70.0
4014,2025-01-12 12:02:31,Sunday,Toast,1,70.0,70.0
4018,2025-01-12 12:06:08,Sunday,Toast,1,70.0,70.0
4019,2025-01-12 12:07:16,Sunday,Toast,1,70.0,70.0
4022,2025-01-12 12:08:21,Sunday,Toast,1,70.0,70.0
4020,2025-01-12 12:08:33,Sunday,Toast,1,70.0,70.0
4021,2025-01-12 12:08:36,Sunday,Toast,1,70.0,70.0
4023,2025-01-12 12:09:52,Sunday,Toast,1,70.0,70.0
4024,2025-01-12 12:10:18,Sunday,Toast,1,70.0,70.0
4025,2025-01-12 12:10:46,Sunday,Toast,2,70.0,140.0
4026,2025-01-12 12:11:34,Sunday,Toast,2,70.0,140.0
4027,2025-01-12 12:13:04,Sunday,Toast,1,70.0,70.0
4028,2025-01-12 12:14:18,Sunday,Toast,1,70.0,70.0
4029,2025-01-12 12:14:34,Sunday,Toast,1,70.0,70.0
4030,2025-01-12 12:15:03,Sunday,Toast,1,70.0,70.0
4031,2025-01-12 12:16:03,Sunday,Toast,2,70.0,140.0
4033,2025-01-12 12:17:01,Sunday,Toast,1,70.0,70.0
4032,2025-01-12 12:17:32,Sunday,Toast,1,70.0,70.0
4034,2025-01-12 12:18:32,Sunday,Toast,1,70.0,70.0
4035,2025-01-12 12:19:41,Sunday,Toast,2,70.0,140.0
4036,2025-01-12 12:20:14,Sunday,Toast,1,70.0,70.0
4037,2025-01-12 12:20:18,Sunday,Toast,1,70.0,70.0
4038,2025-01-12 12:22:44,Sunday,Toast,2,70.0,140.0
4039,2025-01-12 12:22:56,Sunday,Toast,2,70.0,140.0
4041,2025-01-12 12:25:25,Sunday,Toast,1,70.0,70.0
4040,2025-01-12 12:25:45,Sunday,Toast,1,70.0,70.0
4042,2025-01-12 12:26:06,Sunday,Toast,1,70.0,70.0
4043,2025-01-12 12:27:06,Sunday,Toast,1,70.0,70.0
4045,2025-01-12 12:27:13,Sunday,Toast,1,70.0,70.0
4044,2025-01-12 12:27:15,Sunday,Toast,1,70.0,70.0
4048,2025-01-12 12:28:25,Sunday,Toast,1,70.0,70.0
4047,2025-01-12 12:28:28,Sunday,Toast,1,70.0,70.0
4046,2025-01-12 12:28:34,Sunday,Toast,1,70.0,70.0
4049,2025-01-12 12:30:01,Sunday,Toast,1,70.0,70.0
4050,2025-01-12 12:31:28,Sunday,Toast,1,70.0,70.0
4051,2025-01-12 12:32:25,Sunday,Toast,1,70.0,70.0
4052,2025-01-12 12:32:59,Sunday,Toast,3,70.0,210.0
4053,2025-01-12 12:33:16,Sunday,Toast,1,70.0,70.0
4055,2025-01-12 12:34:03,Sunday,Toast,1,70.0,70.0
4054,2025-01-12 12:34:19,Sunday,Toast,1,70.0,70.0
4056,2025-01-12 12:36:15,Sunday,Toast,2,70.0,140.0
4057,2025-01-12 12:36:46,Sunday,Toast,1,70.0,70.0
4058,2025-01-12 12:40:28,Sunday,Toast,1,70.0,70.0
4059,2025-01-12 12:41:09,Sunday,Toast,1,70.0,70.0
4060,2025-01-12 12:42:41,Sunday,Toast,1,70.0,70.0
4061,2025-01-12 12:43:52,Sunday,Toast,1,70.0,70.0
4062,2025-01-12 12:45:08,Sunday,Toast,1,70.0,70.0
4063,2025-01-12 12:45:49,Sunday,Toast,1,70.0,70.0
4065,2025-01-12 12:48:13,Sunday,Toast,1,70.0,70.0
4064,2025-01-12 12:48:28,Sunday,Toast,1,70.0,70.0
4066,2025-01-12 12:55:29,Sunday,Toast,1,70.0,70.0
4067,2025-01-12 12:58:11,Sunday,Toast,1,70.0,70.0
4068,2025-01-12 13:00:56,Sunday,Toast,1,70.0,70.0
4069,2025-01-12 13:02:46,Sunday,Toast,1,70.0,70.0
4070,2025-01-12 13:03:27,Sunday,Toast,1,70.0,70.0
4071,2025-01-12 13:05:10,Sunday,Toast,1,70.0,70.0
4072,2025-01-12 13:18:36,Sunday,Toast,1,70.0,70.0
4073,2025-01-12 13:20:19,Sunday,Toast,1,70.0,70.0
4074,2025-01-12 13:21:14,Sunday,Toast,1,70.0,70.0
4075,2025-01-12 13:23:33,Sunday,Toast,1,70.0,70.0
4076,2025-01-12 13:30:03,Sunday,Toast,1,70.0,70.0
4077,2025-01-12 13:35:41,Sunday,Toast,1,70.0,70.0
4078,2025-01-12 13:35:43,Sunday,Toast,1,70.0,70.0
4079,2025-01-12 13:40:19,Sunday,Toast,1,70.0,70.0
4080,2025-01-12 13:41:18,Sunday,Toast,1,70.0,70.0
4082,2025-01-12 13:43:12,Sunday,Toast,1,70.0,70.0
4081,2025-01-12 13:43:47,Sunday,Toast,1,70.0,70.0
4083,2025-01-12 13:44:42,Sunday,Toast,1,70.0,70.0
4084,2025-01-12 13:52:56,Sunday,Toast,1,70.0,70.0
4085,2025-01-12 13:53:03,Sunday,Toast,2,70.0,140.0
4087,2025-01-12 13:54:26,Sunday,Toast,1,70.0,70.0
4086,2025-01-12 13:54:45,Sunday,Toast,1,70.0,70.0
4088,2025-01-12 13:56:21,Sunday,Toast,2,70.0,140.0
4089,2025-01-12 13:58:23,Sunday,Toast,1,70.0,70.0
4090,2025-01-12 13:59:50,Sunday,Toast,1,70.0,70.0
4092,2025-01-12 14:03:18,Sunday,Toast,1,70.0,70.0
4091,2025-01-12 14:03:47,Sunday,Toast,1,70.0,70.0
4093,2025-01-12 14:04:30,Sunday,Toast,1,70.0,70.0
4094,2025-01-12 14:06:49,Sunday,Toast,1,70.0,70.0
4095,2025-01-12 14:07:39,Sunday,Toast,1,70.0,70.0
4096,2025-01-12 14:08:00,Sunday,Toast,1,70.0,70.0
4097,2025-01-12 14:09:42,Sunday,Toast,1,70.0,70.0
4098,2025-01-12 14:10:12,Sunday,Toast,1,70.0,70.0
4099,2025-01-12 14:14:49,Sunday,Toast,1,70.0,70.0
4100,2025-01-12 14:22:55,Sunday,Toast,1,70.0,70.0
4101,2025-01-12 14:23:49,Sunday,Toast,1,70.0,70.0
4103,2025-01-12 14:25:11,Sunday,Toast,1,70.0,70.0
4102,2025-01-12 14:25:42,Sunday,Toast,1,70.0,70.0
4104,2025-01-12 14:27:56,Sunday,Toast,1,70.0,70.0
4105,2025-01-12 14:28:56,Sunday,Toast,1,70.0,70.0
4107,2025-01-12 14:31:18,Sunday,Toast,1,70.0,70.0
4106,2025-01-12 14:31:59,Sunday,Toast,1,70.0,70.0
4108,2025-01-12 14:32:31,Sunday,Toast,1,70.0,70.0
4109,2025-01-12 14:34:33,Sunday,Toast,1,70.0,70.0
4110,2025-01-12 14:38:05,Sunday,Toast,1,70.0,70.0
4111,2025-01-12 14:43:22,Sunday,Toast,1,70.0,70.0
4112,2025-01-12 14:45:58,Sunday,Toast,1,70.0,70.0
4113,2025-01-12 14:47:23,Sunday,Toast,1,70.0,70.0
4114,2025-01-12 14:50:30,Sunday,Toast,1,70.0,70.0
4115,2025-01-12 14:53:41,Sunday,Toast,1,70.0,70.0
4116,2025-01-12 14:58:52,Sunday,Toast,1,70.0,70.0
4117,2025-01-12 15:01:44,Sunday,Toast,1,70.0,70.0
4118,2025-01-12 15:02:28,Sunday,Toast,1,70.0,70.0
4119,2025-01-12 15:03:15,Sunday,Toast,1,70.0,70.0
4120,2025-01-12 15:06:30,Sunday,Toast,1,70.0,70.0
4121,2025-01-12 15:09:01,Sunday,Toast,1,70.0,70.0
4122,2025-01-12 15:12:57,Sunday,Toast,1,70.0,70.0
4123,2025-01-12 15:13:59,Sunday,Toast,1,70.0,70.0
4124,2025-01-12 15:14:14,Sunday,Toast,2,70.0,140.0
4125,2025-01-12 15:17:40,Sunday,Toast,1,70.0,70.0
4127,2025-01-12 15:18:24,Sunday,Toast,1,70.0,70.0
4126,2025-01-12 15:18:39,Sunday,Toast,1,70.0,70.0
4128,2025-01-12 15:19:20,Sunday,Toast,2,70.0,140.0
4129,2025-01-12 15:23:10,Sunday,Toast,1,70.0,70.0
4130,2025-01-12 15:24:42,Sunday,Toast,1,70.0,70.0
4131,2025-01-12 15:24:55,Sunday,Toast,1,70.0,70.0
4132,2025-01-12 15:25:30,Sunday,Toast,1,70.0,70.0
4133,2025-01-12 15:25:57,Sunday,Toast,1,70.0,70.0
4134,2025-01-12 15:26:49,Sunday,Toast,1,70.0,70.0
4135,2025-01-12 15:29:05,Sunday,Toast,1,70.0,70.0
4136,2025-01-12 15:30:14,Sunday,Toast,1,70.0,70.0
4137,2025-01-12 15:30:59,Sunday,Toast,1,70.0,70.0
4140,2025-01-12 15:38:28,Sunday,Toast,1,70.0,70.0
4138,2025-01-12 15:38:40,Sunday,Toast,1,70.0,70.0
4139,2025-01-12 15:38:59,Sunday,Toast,1,70.0,70.0
4141,2025-01-12 15:40:10,Sunday,Toast,1,70.0,70.0
4142,2025-01-12 15:40:13,Sunday,Toast,1,70.0,70.0
4143,2025-01-12 15:41:08,Sunday,Toast,1,70.0,70.0
4144,2025-01-12 15:41:53,Sunday,Toast,1,70.0,70.0
4145,2025-01-12 15:44:20,Sunday,Toast,1,70.0,70.0
4146,2025-01-12 15:47:15,Sunday,Toast,1,70.0,70.0
4147,2025-01-12 15:50:42,Sunday,Toast,1,70.0,70.0
4148,2025-01-12 15:51:38,Sunday,Toast,1,70.0,70.0
4149,2025-01-12 15:52:07,Sunday,Toast,1,70.0,70.0
4151,2025-01-12 15:53:04,Sunday,Toast,1,70.0,70.0
4150,2025-01-12 15:53:30,Sunday,Toast,2,70.0,140.0
4152,2025-01-12 15:55:21,Sunday,Toast,1,70.0,70.0
4153,2025-01-12 15:55:53,Sunday,Toast,1,70.0,70.0
4154,2025-01-12 15:56:19,Sunday,Toast,1,70.0,70.0
4155,2025-01-12 15:57:31,Sunday,Toast,1,70.0,70.0
4156,2025-01-12 16:00:25,Sunday,Toast,1,70.0,70.0
4157,2025-01-12 16:02:52,Sunday,Toast,1,70.0,70.0
4158,2025-01-12 16:08:55,Sunday,Toast,1,70.0,70.0
4159,2025-01-12 16:09:18,Sunday,Toast,1,70.0,70.0
4160,2025-01-12 16:10:40,Sunday,Toast,1,70.0,70.0
4161,2025-01-12 16:12:13,Sunday,Toast,1,70.0,70.0
4163,2025-01-12 16:15:16,Sunday,Toast,1,70.0,70.0
4162,2025-01-12 16:15:21,Sunday,Toast,1,70.0,70.0
4164,2025-01-12 16:16:12,Sunday,Toast,1,70.0,70.0
4165,2025-01-12 16:18:55,Sunday,Toast,1,70.0,70.0
4166,2025-01-12 16:19:11,Sunday,Toast,1,70.0,70.0
4167,2025-01-12 16:21:19,Sunday,Toast,2,70.0,140.0
4169,2025-01-12 16:24:05,Sunday,Toast,1,70.0,70.0
4168,2025-01-12 16:24:19,Sunday,Toast,1,70.0,70.0
4170,2025-01-12 16:26:30,Sunday,Toast,1,70.0,70.0
4171,2025-01-12 16:27:36,Sunday,Toast,1,70.0,70.0
4172,2025-01-12 16:28:23,Sunday,Toast,1,70.0,70.0
